Date,close,high,low,open,volume,sma_5,sma_5_divergence,sma_10,sma_10_divergence,sma_20,sma_20_divergence,sma_50,sma_50_divergence,sma_75,sma_75_divergence,sma_200,sma_200_divergence,ema_12,ema_26,macd,macd_signal,macd_diff,rsi_9,rsi_14,stoch_k,stoch_d,bb_20_high,bb_20_low,bb_20_mid,bb_20_width,bb_20_pband,atr,obv,return_1d,return_3d,return_5d,return_10d,volatility_5d,volatility_10d,volatility_20d,volume_sma_5,volume_ratio_5,volume_sma_20,volume_ratio_20,is_peak,is_bottom,next_day_return,buy_signal,target_return,target_class,target_peak_bottom,day_of_week,day_of_month,week_of_year,month,quarter
2015-10-01,1054.8212890625,1067.654401080943,1026.7949917943931,1035.497930642688,70363500,1068.628173828125,1.4686775562181453,1074.2482543945312,-0.43526872676689393,1087.1920043945313,1.1742965233879,1107.7766088867188,-0.6258354645785591,1090.612705078125,-7.731499229562404,950.4018109130859,-9.95719675712535,1076.1335328724406,1092.757798834924,10.898858107218075,9.931831223055632,-0.6101120457384681,44.215314548970625,63.416384657649076,93.87809084285364,86.27554691053457,1123.6685844036447,1050.715424385418,1087.1920043945313,6.710236988806327,0.6750007526331485,0.0,70363500,0.014823351111942218,0.009369529050481606,0.027688964455434784,0.03482081439669238,0.01029845726800265,0.015917371846551103,0.012922611549435456,53902000.0,0.8936959667544804,52706675.0,2.6761506014181315,0,0,0.014823351111942218,0,0.027688964455434784,0,0,3,1,40,10,4
2015-10-02,1070.457275390625,1073.2598516448827,1035.203100682484,1039.9233380956512,59833500,1068.628173828125,1.4686775562181453,1074.2482543945312,-0.43526872676689393,1087.1920043945313,1.1742965233879,1107.7766088867188,-0.6258354645785591,1090.612705078125,-7.731499229562404,950.4018109130859,-9.95719675712535,1076.1335328724406,1092.757798834924,10.898858107218075,9.931831223055632,-0.6101120457384681,44.215314548970625,63.416384657649076,93.87809084285364,86.27554691053457,1123.6685844036447,1050.715424385418,1087.1920043945313,6.710236988806327,0.6750007526331485,0.0,130197000,0.014823351111942218,0.009369529050481606,0.027688964455434784,0.03482081439669238,0.01029845726800265,0.015917371846551103,0.012922611549435456,53902000.0,0.8936959667544804,52706675.0,2.6761506014181315,0,0,-0.0015155340529896533,0,0.03348486393149841,0,0,4,2,40,10,4
2015-10-05,1068.8349609375,1085.5033126553346,1066.0323838573202,1079.6030366578193,43240500,1068.628173828125,1.4686775562181453,1074.2482543945312,-0.43526872676689393,1087.1920043945313,1.1742965233879,1107.7766088867188,-0.6258354645785591,1090.612705078125,-7.731499229562404,950.4018109130859,-9.95719675712535,1076.1335328724406,1092.757798834924,10.898858107218075,9.931831223055632,-0.6101120457384681,44.215314548970625,63.416384657649076,93.87809084285364,86.27554691053457,1123.6685844036447,1050.715424385418,1087.1920043945313,6.710236988806327,0.6750007526331485,0.0,86956500,-0.0015155340529896533,0.009369529050481606,0.027688964455434784,0.03482081439669238,0.01029845726800265,0.015917371846551103,0.012922611549435456,53902000.0,0.8936959667544804,52706675.0,2.6761506014181315,0,0,-0.003864481716091661,0,0.009660233515793148,0,0,0,5,41,10,4
2015-10-06,1064.7044677734375,1088.1580938716063,1061.4592989377543,1086.0929618767968,47900500,1068.628173828125,1.4686775562181453,1074.2482543945312,-0.43526872676689393,1087.1920043945313,1.1742965233879,1107.7766088867188,-0.6258354645785591,1090.612705078125,-7.731499229562404,950.4018109130859,-9.95719675712535,1076.1335328724406,1092.757798834924,10.898858107218075,9.931831223055632,-0.6101120457384681,44.215314548970625,63.416384657649076,93.87809084285364,86.27554691053457,1123.6685844036447,1050.715424385418,1087.1920043945313,6.710236988806327,0.6750007526331485,0.0,39056000,-0.003864481716091661,0.009369529050481606,0.027688964455434784,0.03482081439669238,0.01029845726800265,0.015917371846551103,0.012922611549435456,53902000.0,0.8936959667544804,52706675.0,2.6761506014181315,0,0,0.018426153732736816,0,-0.004156014078785741,0,0,1,6,41,10,4
2015-10-07,1084.3228759765625,1087.273013133382,1069.5721901924653,1071.4898513692308,48172000,1068.628173828125,1.4686775562181453,1074.2482543945312,-0.43526872676689393,1087.1920043945313,1.1742965233879,1107.7766088867188,-0.6258354645785591,1090.612705078125,-7.731499229562404,950.4018109130859,-9.95719675712535,1076.1335328724406,1092.757798834924,10.898858107218075,9.931831223055632,-0.6101120457384681,44.215314548970625,63.416384657649076,93.87809084285364,86.27554691053457,1123.6685844036447,1050.715424385418,1087.1920043945313,6.710236988806327,0.6750007526331485,0.0,87228000,0.018426153732736816,0.012952969637090694,0.027688964455434784,0.03482081439669238,0.01029845726800265,0.015917371846551103,0.012922611549435456,53902000.0,0.8936959667544804,52706675.0,2.6761506014181315,0,0,-0.0002717619824349482,0,-0.013603409655971177,0,0,2,7,41,10,4
2015-10-08,1084.0281982421875,1097.8937922368302,1076.3578217605432,1081.0780603670214,51847500,1074.4695556640625,0.8896150223835282,1074.2482543945312,-0.43526872676689393,1087.1920043945313,1.1742965233879,1107.7766088867188,-0.6258354645785591,1090.612705078125,-7.731499229562404,950.4018109130859,-9.95719675712535,1076.1335328724406,1092.757798834924,10.898858107218075,9.931831223055632,-0.6101120457384681,44.215314548970625,63.416384657649076,93.87809084285364,86.27554691053457,1123.6685844036447,1050.715424385418,1087.1920043945313,6.710236988806327,0.6750007526331485,0.0,35380500,-0.0002717619824349482,0.014214764542657798,0.027688964455434784,0.03482081439669238,0.01029845726800265,0.015917371846551103,0.012922611549435456,50198800.0,1.0328434145836156,52706675.0,2.6761506014181315,0,0,0.0205466918623447,0,0.006939696919910476,0,0,3,8,41,10,4
2015-10-09,1106.3013916015625,1106.3013916015625,1087.4205325244368,1089.0430718863706,56216500,1081.63837890625,2.2801532542005143,1074.2482543945312,-0.43526872676689393,1087.1920043945313,1.1742965233879,1107.7766088867188,-0.6258354645785591,1090.612705078125,-7.731499229562404,950.4018109130859,-9.95719675712535,1076.1335328724406,1092.757798834924,10.898858107218075,9.931831223055632,-0.6101120457384681,44.215314548970625,63.416384657649076,93.87809084285364,86.27554691053457,1123.6685844036447,1050.715424385418,1087.1920043945313,6.710236988806327,0.6750007526331485,0.0,91597000,0.0205466918623447,0.039068985889685104,0.03348486393149841,0.03482081439669238,0.011799744620079414,0.015917371846551103,0.012922611549435456,49475400.0,1.1362515512759876,52706675.0,2.6761506014181315,0,0,-0.024533310323573643,0,-0.019199871651442768,0,0,4,9,41,10,4
2015-10-13,1079.16015625,1092.1408320089913,1070.8998080679535,1089.0431339174418,58344500,1083.70341796875,-0.4192347872507178,1074.2482543945312,-0.43526872676689393,1087.1920043945313,1.1742965233879,1107.7766088867188,-0.6258354645785591,1090.612705078125,-7.731499229562404,950.4018109130859,-9.95719675712535,1076.1335328724406,1092.757798834924,10.898858107218075,9.931831223055632,-0.6101120457384681,44.215314548970625,63.416384657649076,93.87809084285364,86.27554691053457,1123.6685844036447,1050.715424385418,1087.1920043945313,6.710236988806327,0.6750007526331485,0.0,33252500,-0.024533310323573643,-0.0047612384105729655,0.009660233515793148,0.03482081439669238,0.018421112299226723,0.015917371846551103,0.012922611549435456,52496200.0,1.111404254022196,52706675.0,2.6761506014181315,0,0,-0.017495656344451938,0,0.0005468028885309284,0,0,1,13,42,10,4
2015-10-14,1060.279541015625,1070.1625209659755,1052.6091644856037,1064.9997796518737,52207500,1082.8184326171875,-2.081502394365936,1074.2482543945312,-0.43526872676689393,1087.1920043945313,1.1742965233879,1107.7766088867188,-0.6258354645785591,1090.612705078125,-7.731499229562404,950.4018109130859,-9.95719675712535,1076.1335328724406,1092.757798834924,10.898858107218075,9.931831223055632,-0.6101120457384681,44.215314548970625,63.416384657649076,93.87809084285364,86.27554691053457,1123.6685844036447,1050.715424385418,1087.1920043945313,6.710236988806327,0.6750007526331485,0.0,-18955000,-0.017495656344451938,-0.021907785484798548,-0.004156014078785741,0.03482081439669238,0.020417699966411254,0.015917371846551103,0.012922611549435456,53357600.0,0.9784454323282906,52706675.0,2.6761506014181315,0,1,0.008764525127765932,0,0.038814802534248294,0,2,2,14,42,10,4
2015-10-15,1069.5723876953125,1072.670086300606,1047.4463549334644,1052.6090959112291,38836500,1079.8683349609375,-0.9534446869393096,1074.2482543945312,-0.43526872676689393,1087.1920043945313,1.1742965233879,1107.7766088867188,-0.6258354645785591,1090.612705078125,-7.731499229562404,950.4018109130859,-9.95719675712535,1076.1335328724406,1092.757798834924,10.898858107218075,9.931831223055632,-0.6101120457384681,50.45526725922676,63.416384657649076,93.87809084285364,86.27554691053457,1123.6685844036447,1050.715424385418,1087.1920043945313,6.710236988806327,0.6750007526331485,0.0,19881500,0.008764525127765932,-0.033199817143028665,-0.013603409655971177,0.03482081439669238,0.018528984898649552,0.015917371846551103,0.012922611549435456,51490500.0,0.7542459288606637,52706675.0,2.6761506014181315,0,0,0.020548995045273744,0,0.024410355837984232,0,0,3,15,42,10,4
